filename,category_id,chinese_name,english_name,label
img_001626.jpg,172,吊兰,Chlorophytum comosum,6
img_003358.jpg,180,熊葱（野蒜）,Allium ursinum,13
img_011315.jpg,217,伤口花,Anthyllis vulneraria,45
img_021345.jpg,1777,日本木瓜（倭海棠）,Chaenomeles japonica,85
img_014343.jpg,230,木瓜海棠（皱皮木瓜）,Chaenomeles speciosa,57
img_004845.jpg,189,柠檬,Citrus × limon,19
img_015662.jpg,235,普通千里光,Senecio vulgaris,62
img_015073.jpg,233,绵毛水苏（羊耳朵草）,Stachys byzantina,60
img_013510.jpg,227,除虫菊,Tanacetum parthenium,54
img_016775.jpg,240,欧洲百合,Lilium martagon,67
img_007189.jpg,200,滨菊,Leucanthemum vulgare,28
img_004402.jpg,186,紫花红门兰,Orchis purpurea,17
img_006454.jpg,197,白毛岩蔷薇,Cistus albidus,25
img_005317.jpg,192,叶子花（三角梅）,Bougainvillea spectabilis,21
img_022348.jpg,1786,欧洲云杉（挪威云杉）,Picea abies,89
img_003121.jpg,179,蓝铃花,Hyacinthoides non-scripta,12
img_011853.jpg,220,盔瓣秋海棠,Begonia cucullata,47
img_000560.jpg,166,络石（风车茉莉）,Trachelospermum jasminoides,2
img_004370.jpg,186,紫花红门兰,Orchis purpurea,17
img_006110.jpg,195,罗勒,Ocimum basilicum,24
img_014091.jpg,229,缬草（药用缬草）,Valeriana officinalis,56
img_002847.jpg,178,榆叶黑莓,Rubus ulmifolius,11
img_014565.jpg,231,假叶树（刺叶树）,Ruscus aculeatus,58
img_021850.jpg,1784,打碗花（篱打碗花）,Calystegia sepium,87
img_003869.jpg,184,马铃薯（阳芋）,Solanum tuberosum,15
img_010174.jpg,212,小老鹳草,Geranium pusillum,40
img_023513.jpg,1805,留兰香（绿薄荷）,Mentha spicata,94
img_014654.jpg,231,假叶树（刺叶树）,Ruscus aculeatus,58
img_017638.jpg,243,猫儿菊,Hypochaeris radicata,70
img_019054.jpg,1749,北美鹅掌楸（郁金香树）,Liriodendron tulipifera,76
img_023053.jpg,1797,黄杨,Buxus sempervirens,92
img_015306.jpg,234,四裂荆芥,Galeopsis tetrahit,61
img_002665.jpg,177,紫花老鹳草,Geranium purpureum,10
img_003086.jpg,179,蓝铃花,Hyacinthoides non-scripta,12
img_001411.jpg,171,白花雪果,Symphoricarpos albus,5
img_024628.jpg,1827,晚花稠李,Prunus serotina,98
img_021027.jpg,1776,欧洲山杨（垂枝桦）,Betula pendula,84
img_023514.jpg,1805,留兰香（绿薄荷）,Mentha spicata,94
img_005465.jpg,192,叶子花（三角梅）,Bougainvillea spectabilis,21
img_018872.jpg,1747,苹果薄荷,Mentha suaveolens,75
img_011422.jpg,217,伤口花,Anthyllis vulneraria,45
img_017047.jpg,241,金光菊（黑心菊）,Rudbeckia fulgida,68
img_012105.jpg,221,海滨千里光,Jacobaea maritima,48
img_011343.jpg,217,伤口花,Anthyllis vulneraria,45
img_002910.jpg,178,榆叶黑莓,Rubus ulmifolius,11
img_024150.jpg,1808,泽珍珠菜,Lysimachia vulgaris,96
img_000376.jpg,165,龙牙草（仙鹤草）,Agrimonia eupatoria,1
img_020662.jpg,1772,水飞蓟,Silybum marianum,82
img_004596.jpg,188,欧洲忍冬,Lonicera xylosteum,18
img_016121.jpg,237,猪殃殃（钝叶拉拉藤）,Galium mollugo,64
img_007830.jpg,203,日本小檗（红叶小檗）,Berberis thunbergii,31
img_003306.jpg,180,熊葱（野蒜）,Allium ursinum,13
img_009275.jpg,209,酢浆草（酸味草）,Oxalis corniculata,37
img_000681.jpg,166,络石（风车茉莉）,Trachelospermum jasminoides,2
img_021008.jpg,1776,欧洲山杨（垂枝桦）,Betula pendula,84
img_006331.jpg,197,白毛岩蔷薇,Cistus albidus,25
img_007705.jpg,202,荠菜,Capsella bursa-pastoris,30
img_005823.jpg,194,撒尔维亚叶岩蔷薇,Cistus salviifolius,23
img_023768.jpg,1806,女贞（大叶女贞）,Ligustrum lucidum,95
img_023072.jpg,1797,黄杨,Buxus sempervirens,92
img_017516.jpg,243,猫儿菊,Hypochaeris radicata,70
img_002577.jpg,177,紫花老鹳草,Geranium purpureum,10
img_006560.jpg,198,喉管草,Campanula trachelium,26
img_013904.jpg,228,香花芥,Hesperis matronalis,55
img_011200.jpg,216,母菊（洋甘菊）,Matricaria chamomilla,44
img_023595.jpg,1805,留兰香（绿薄荷）,Mentha spicata,94
img_002901.jpg,178,榆叶黑莓,Rubus ulmifolius,11
img_006375.jpg,197,白毛岩蔷薇,Cistus albidus,25
img_005222.jpg,190,血色老鹳草,Geranium sanguineum,20
img_019137.jpg,1749,北美鹅掌楸（郁金香树）,Liriodendron tulipifera,76
img_002958.jpg,178,榆叶黑莓,Rubus ulmifolius,11
img_021639.jpg,1780,宽叶山黧豆（香豌豆）,Lathyrus latifolius,86
img_009278.jpg,209,酢浆草（酸味草）,Oxalis corniculata,37
img_023358.jpg,1801,斑点蓼,Persicaria maculosa,93
img_018087.jpg,245,广布野豌豆,Vicia cracca,72
img_019777.jpg,1759,香桃木,Myrtus communis,79
img_007832.jpg,203,日本小檗（红叶小檗）,Berberis thunbergii,31
img_015114.jpg,233,绵毛水苏（羊耳朵草）,Stachys byzantina,60
img_001883.jpg,173,啤酒花,Humulus lupulus,7
img_023301.jpg,1801,斑点蓼,Persicaria maculosa,93
img_010023.jpg,212,小老鹳草,Geranium pusillum,40
img_017333.jpg,242,岩生脐草,Umbilicus rupestris,69
img_021910.jpg,1784,打碗花（篱打碗花）,Calystegia sepium,87
img_006576.jpg,198,喉管草,Campanula trachelium,26
img_020514.jpg,1772,水飞蓟,Silybum marianum,82
img_012677.jpg,223,草地老鹳草,Geranium pratense,50
img_012871.jpg,224,三色堇,Viola tricolor,51
img_000809.jpg,167,湖北荚蒾,Eriocapitella hupehensis,3
img_005880.jpg,194,撒尔维亚叶岩蔷薇,Cistus salviifolius,23
img_016553.jpg,239,斑叶掌裂兰,Dactylorhiza maculata,66
img_008837.jpg,207,苹果,Malus domestica,35
img_024596.jpg,1827,晚花稠李,Prunus serotina,98
img_004139.jpg,185,玫瑰,Rosa rugosa,16
img_008861.jpg,207,苹果,Malus domestica,35
img_014569.jpg,231,假叶树（刺叶树）,Ruscus aculeatus,58
img_020309.jpg,1770,香龙血树（巴西木）,Dracaena fragrans,81
img_014909.jpg,232,细叶还阳参,Crepis capillaris,59
img_020823.jpg,1774,栾树,Koelreuteria paniculata,83
img_010944.jpg,215,酸橙（苦橙）,Citrus × aurantium,43
img_010906.jpg,215,酸橙（苦橙）,Citrus × aurantium,43
img_020393.jpg,1770,香龙血树（巴西木）,Dracaena fragrans,81
img_018277.jpg,1734,欧鼠李,Rhamnus alaternus,73
img_023802.jpg,1806,女贞（大叶女贞）,Ligustrum lucidum,95
img_008181.jpg,204,洋水仙（黄水仙）,Narcissus pseudonarcissus,32
img_007475.jpg,201,续随子,Euphorbia lathyris,29
img_021150.jpg,1776,欧洲山杨（垂枝桦）,Betula pendula,84
img_009948.jpg,211,欧洲接骨木,Sambucus ebulus,39
img_022331.jpg,1786,欧洲云杉（挪威云杉）,Picea abies,89
img_009639.jpg,210,白花矾根（墨西哥橘）,Choisya ternata,38
img_004644.jpg,188,欧洲忍冬,Lonicera xylosteum,18
img_004354.jpg,186,紫花红门兰,Orchis purpurea,17
img_004383.jpg,186,紫花红门兰,Orchis purpurea,17
img_013292.jpg,226,吊竹梅（斑叶鸭跖草）,Tradescantia zebrina,53
img_008087.jpg,204,洋水仙（黄水仙）,Narcissus pseudonarcissus,32
img_008613.jpg,206,黑毛蕊花,Verbascum nigrum,34
img_000443.jpg,165,龙牙草（仙鹤草）,Agrimonia eupatoria,1
img_010320.jpg,213,大叶黄杨,Euonymus japonicus,41
img_021111.jpg,1776,欧洲山杨（垂枝桦）,Betula pendula,84
img_017265.jpg,242,岩生脐草,Umbilicus rupestris,69
img_004807.jpg,189,柠檬,Citrus × limon,19
img_024826.jpg,1833,多叶羽扇豆（鲁冰花）,Lupinus polyphyllus,99
img_013703.jpg,227,除虫菊,Tanacetum parthenium,54
img_022504.jpg,1789,白柳,Salix alba,90
img_005679.jpg,193,大麦,Hordeum vulgare,22
img_014921.jpg,232,细叶还阳参,Crepis capillaris,59
img_008631.jpg,206,黑毛蕊花,Verbascum nigrum,34
img_000984.jpg,167,湖北荚蒾,Eriocapitella hupehensis,3
img_014847.jpg,232,细叶还阳参,Crepis capillaris,59
img_013354.jpg,226,吊竹梅（斑叶鸭跖草）,Tradescantia zebrina,53
img_014915.jpg,232,细叶还阳参,Crepis capillaris,59
img_016253.jpg,238,杏叶大戟,Euphorbia amygdaloides,65
img_005587.jpg,193,大麦,Hordeum vulgare,22
img_006206.jpg,195,罗勒,Ocimum basilicum,24
img_005111.jpg,190,血色老鹳草,Geranium sanguineum,20
img_023101.jpg,1797,黄杨,Buxus sempervirens,92
img_016665.jpg,239,斑叶掌裂兰,Dactylorhiza maculata,66
img_011190.jpg,216,母菊（洋甘菊）,Matricaria chamomilla,44
img_018778.jpg,1747,苹果薄荷,Mentha suaveolens,75
img_012537.jpg,223,草地老鹳草,Geranium pratense,50
img_016371.jpg,238,杏叶大戟,Euphorbia amygdaloides,65
img_016545.jpg,239,斑叶掌裂兰,Dactylorhiza maculata,66
img_010705.jpg,214,林地老鹳草,Geranium sylvaticum,42
img_005159.jpg,190,血色老鹳草,Geranium sanguineum,20
img_016344.jpg,238,杏叶大戟,Euphorbia amygdaloides,65
img_014445.jpg,230,木瓜海棠（皱皮木瓜）,Chaenomeles speciosa,57
img_021144.jpg,1776,欧洲山杨（垂枝桦）,Betula pendula,84
img_023655.jpg,1805,留兰香（绿薄荷）,Mentha spicata,94
img_023874.jpg,1806,女贞（大叶女贞）,Ligustrum lucidum,95
img_002317.jpg,176,忍冬（金银花）,Lonicera japonica,9
img_017250.jpg,242,岩生脐草,Umbilicus rupestris,69
img_018790.jpg,1747,苹果薄荷,Mentha suaveolens,75
img_018604.jpg,1743,欧楂,Cydonia oblonga,74
img_000975.jpg,167,湖北荚蒾,Eriocapitella hupehensis,3
img_001133.jpg,169,旱金莲,Tropaeolum majus,4
img_007413.jpg,201,续随子,Euphorbia lathyris,29
img_020497.jpg,1772,水飞蓟,Silybum marianum,82
img_005342.jpg,192,叶子花（三角梅）,Bougainvillea spectabilis,21
img_000602.jpg,166,络石（风车茉莉）,Trachelospermum jasminoides,2
img_018644.jpg,1743,欧楂,Cydonia oblonga,74
img_000571.jpg,166,络石（风车茉莉）,Trachelospermum jasminoides,2
img_005389.jpg,192,叶子花（三角梅）,Bougainvillea spectabilis,21
img_004841.jpg,189,柠檬,Citrus × limon,19
img_000872.jpg,167,湖北荚蒾,Eriocapitella hupehensis,3
img_011895.jpg,220,盔瓣秋海棠,Begonia cucullata,47
img_002632.jpg,177,紫花老鹳草,Geranium purpureum,10
img_017360.jpg,242,岩生脐草,Umbilicus rupestris,69
img_018811.jpg,1747,苹果薄荷,Mentha suaveolens,75
img_020276.jpg,1770,香龙血树（巴西木）,Dracaena fragrans,81
img_013570.jpg,227,除虫菊,Tanacetum parthenium,54
img_007969.jpg,203,日本小檗（红叶小檗）,Berberis thunbergii,31
img_009960.jpg,211,欧洲接骨木,Sambucus ebulus,39
img_010704.jpg,214,林地老鹳草,Geranium sylvaticum,42
img_022292.jpg,1786,欧洲云杉（挪威云杉）,Picea abies,89
img_019036.jpg,1749,北美鹅掌楸（郁金香树）,Liriodendron tulipifera,76
img_007806.jpg,203,日本小檗（红叶小檗）,Berberis thunbergii,31
img_008216.jpg,204,洋水仙（黄水仙）,Narcissus pseudonarcissus,32
img_023545.jpg,1805,留兰香（绿薄荷）,Mentha spicata,94
img_021873.jpg,1784,打碗花（篱打碗花）,Calystegia sepium,87
img_005418.jpg,192,叶子花（三角梅）,Bougainvillea spectabilis,21
img_006426.jpg,197,白毛岩蔷薇,Cistus albidus,25
img_022907.jpg,1796,红花接骨木,Sambucus racemosa,91
img_017814.jpg,244,勋章菊,Gazania rigens,71
img_003624.jpg,183,林生水苏,Stachys sylvatica,14
img_021492.jpg,1780,宽叶山黧豆（香豌豆）,Lathyrus latifolius,86
img_019362.jpg,1750,欧洲梨,Pyrus communis,77
img_015572.jpg,235,普通千里光,Senecio vulgaris,62
img_004302.jpg,186,紫花红门兰,Orchis purpurea,17
img_012921.jpg,224,三色堇,Viola tricolor,51
img_002817.jpg,178,榆叶黑莓,Rubus ulmifolius,11
img_005410.jpg,192,叶子花（三角梅）,Bougainvillea spectabilis,21
img_021491.jpg,1780,宽叶山黧豆（香豌豆）,Lathyrus latifolius,86
img_011077.jpg,216,母菊（洋甘菊）,Matricaria chamomilla,44
img_017036.jpg,241,金光菊（黑心菊）,Rudbeckia fulgida,68
img_004228.jpg,185,玫瑰,Rosa rugosa,16
img_003438.jpg,180,熊葱（野蒜）,Allium ursinum,13
img_011213.jpg,216,母菊（洋甘菊）,Matricaria chamomilla,44
img_001115.jpg,169,旱金莲,Tropaeolum majus,4
img_020690.jpg,1772,水飞蓟,Silybum marianum,82
img_005802.jpg,194,撒尔维亚叶岩蔷薇,Cistus salviifolius,23
img_009554.jpg,210,白花矾根（墨西哥橘）,Choisya ternata,38
img_014863.jpg,232,细叶还阳参,Crepis capillaris,59
img_020648.jpg,1772,水飞蓟,Silybum marianum,82
img_023771.jpg,1806,女贞（大叶女贞）,Ligustrum lucidum,95
img_015349.jpg,234,四裂荆芥,Galeopsis tetrahit,61
img_016184.jpg,237,猪殃殃（钝叶拉拉藤）,Galium mollugo,64
img_017409.jpg,242,岩生脐草,Umbilicus rupestris,69
img_003840.jpg,184,马铃薯（阳芋）,Solanum tuberosum,15
img_021165.jpg,1776,欧洲山杨（垂枝桦）,Betula pendula,84
img_008444.jpg,205,甜菜,Beta vulgaris,33
img_017301.jpg,242,岩生脐草,Umbilicus rupestris,69
img_008806.jpg,207,苹果,Malus domestica,35
img_007043.jpg,200,滨菊,Leucanthemum vulgare,28
img_014420.jpg,230,木瓜海棠（皱皮木瓜）,Chaenomeles speciosa,57
img_024386.jpg,1818,野甘蓝（花椰菜祖先）,Brassica oleracea,97
img_002053.jpg,174,白景天,Sedum album,8
img_002489.jpg,176,忍冬（金银花）,Lonicera japonica,9
img_014045.jpg,229,缬草（药用缬草）,Valeriana officinalis,56
img_024177.jpg,1808,泽珍珠菜,Lysimachia vulgaris,96
img_010786.jpg,215,酸橙（苦橙）,Citrus × aurantium,43
img_009869.jpg,211,欧洲接骨木,Sambucus ebulus,39
img_006529.jpg,198,喉管草,Campanula trachelium,26
img_015144.jpg,233,绵毛水苏（羊耳朵草）,Stachys byzantina,60
img_024903.jpg,1833,多叶羽扇豆（鲁冰花）,Lupinus polyphyllus,99
img_001976.jpg,173,啤酒花,Humulus lupulus,7
img_019575.jpg,1751,欧洲椴（阔叶椴）,Tilia platyphyllos,78
img_023667.jpg,1805,留兰香（绿薄荷）,Mentha spicata,94
img_003640.jpg,183,林生水苏,Stachys sylvatica,14
img_023287.jpg,1801,斑点蓼,Persicaria maculosa,93
img_000970.jpg,167,湖北荚蒾,Eriocapitella hupehensis,3
img_018669.jpg,1743,欧楂,Cydonia oblonga,74
img_000317.jpg,165,龙牙草（仙鹤草）,Agrimonia eupatoria,1
img_006596.jpg,198,喉管草,Campanula trachelium,26
img_023080.jpg,1797,黄杨,Buxus sempervirens,92
img_017847.jpg,244,勋章菊,Gazania rigens,71
img_020751.jpg,1774,栾树,Koelreuteria paniculata,83
img_015559.jpg,235,普通千里光,Senecio vulgaris,62
img_005338.jpg,192,叶子花（三角梅）,Bougainvillea spectabilis,21
img_021369.jpg,1777,日本木瓜（倭海棠）,Chaenomeles japonica,85
img_023420.jpg,1801,斑点蓼,Persicaria maculosa,93
img_020896.jpg,1774,栾树,Koelreuteria paniculata,83
img_020644.jpg,1772,水飞蓟,Silybum marianum,82
img_023395.jpg,1801,斑点蓼,Persicaria maculosa,93
img_012631.jpg,223,草地老鹳草,Geranium pratense,50
img_007034.jpg,200,滨菊,Leucanthemum vulgare,28
img_015679.jpg,235,普通千里光,Senecio vulgaris,62
img_019906.jpg,1759,香桃木,Myrtus communis,79
img_017197.jpg,241,金光菊（黑心菊）,Rudbeckia fulgida,68
img_008051.jpg,204,洋水仙（黄水仙）,Narcissus pseudonarcissus,32
img_011060.jpg,216,母菊（洋甘菊）,Matricaria chamomilla,44
img_016805.jpg,240,欧洲百合,Lilium martagon,67
img_014174.jpg,229,缬草（药用缬草）,Valeriana officinalis,56
img_024565.jpg,1827,晚花稠李,Prunus serotina,98
img_020610.jpg,1772,水飞蓟,Silybum marianum,82
img_020065.jpg,1765,欧洲赤松,Pinus sylvestris,80
img_004403.jpg,186,紫花红门兰,Orchis purpurea,17
img_007687.jpg,202,荠菜,Capsella bursa-pastoris,30
img_024650.jpg,1827,晚花稠李,Prunus serotina,98
img_004452.jpg,186,紫花红门兰,Orchis purpurea,17
img_015257.jpg,234,四裂荆芥,Galeopsis tetrahit,61
img_014505.jpg,231,假叶树（刺叶树）,Ruscus aculeatus,58
img_023930.jpg,1806,女贞（大叶女贞）,Ligustrum lucidum,95
img_006032.jpg,195,罗勒,Ocimum basilicum,24
img_007550.jpg,202,荠菜,Capsella bursa-pastoris,30
img_024106.jpg,1808,泽珍珠菜,Lysimachia vulgaris,96
img_003371.jpg,180,熊葱（野蒜）,Allium ursinum,13
img_022423.jpg,1786,欧洲云杉（挪威云杉）,Picea abies,89
img_006332.jpg,197,白毛岩蔷薇,Cistus albidus,25
img_009949.jpg,211,欧洲接骨木,Sambucus ebulus,39
img_003949.jpg,184,马铃薯（阳芋）,Solanum tuberosum,15
img_013593.jpg,227,除虫菊,Tanacetum parthenium,54
img_005935.jpg,194,撒尔维亚叶岩蔷薇,Cistus salviifolius,23
img_016749.jpg,240,欧洲百合,Lilium martagon,67
img_005847.jpg,194,撒尔维亚叶岩蔷薇,Cistus salviifolius,23
img_009170.jpg,208,橙黄花亚菊,Pilosella aurantiaca,36
img_002341.jpg,176,忍冬（金银花）,Lonicera japonica,9
img_001613.jpg,172,吊兰,Chlorophytum comosum,6
img_011846.jpg,220,盔瓣秋海棠,Begonia cucullata,47
img_010546.jpg,214,林地老鹳草,Geranium sylvaticum,42
img_007051.jpg,200,滨菊,Leucanthemum vulgare,28
img_004737.jpg,188,欧洲忍冬,Lonicera xylosteum,18
img_007592.jpg,202,荠菜,Capsella bursa-pastoris,30
img_023323.jpg,1801,斑点蓼,Persicaria maculosa,93
img_004060.jpg,185,玫瑰,Rosa rugosa,16
img_015052.jpg,233,绵毛水苏（羊耳朵草）,Stachys byzantina,60
img_021626.jpg,1780,宽叶山黧豆（香豌豆）,Lathyrus latifolius,86
img_023336.jpg,1801,斑点蓼,Persicaria maculosa,93
img_022436.jpg,1786,欧洲云杉（挪威云杉）,Picea abies,89
img_010596.jpg,214,林地老鹳草,Geranium sylvaticum,42
img_006322.jpg,197,白毛岩蔷薇,Cistus albidus,25
img_008552.jpg,206,黑毛蕊花,Verbascum nigrum,34
img_009818.jpg,211,欧洲接骨木,Sambucus ebulus,39
img_020689.jpg,1772,水飞蓟,Silybum marianum,82
img_012123.jpg,221,海滨千里光,Jacobaea maritima,48
img_010673.jpg,214,林地老鹳草,Geranium sylvaticum,42
img_003878.jpg,184,马铃薯（阳芋）,Solanum tuberosum,15
img_016279.jpg,238,杏叶大戟,Euphorbia amygdaloides,65
img_011829.jpg,220,盔瓣秋海棠,Begonia cucullata,47
img_020168.jpg,1765,欧洲赤松,Pinus sylvestris,80
img_017417.jpg,242,岩生脐草,Umbilicus rupestris,69
img_013370.jpg,226,吊竹梅（斑叶鸭跖草）,Tradescantia zebrina,53
img_010671.jpg,214,林地老鹳草,Geranium sylvaticum,42
img_022910.jpg,1796,红花接骨木,Sambucus racemosa,91
img_000402.jpg,165,龙牙草（仙鹤草）,Agrimonia eupatoria,1
img_013776.jpg,228,香花芥,Hesperis matronalis,55
img_014044.jpg,229,缬草（药用缬草）,Valeriana officinalis,56
img_018308.jpg,1734,欧鼠李,Rhamnus alaternus,73
img_007285.jpg,201,续随子,Euphorbia lathyris,29
img_008888.jpg,207,苹果,Malus domestica,35
img_013515.jpg,227,除虫菊,Tanacetum parthenium,54
img_014552.jpg,231,假叶树（刺叶树）,Ruscus aculeatus,58
img_021171.jpg,1776,欧洲山杨（垂枝桦）,Betula pendula,84
img_004045.jpg,185,玫瑰,Rosa rugosa,16
img_016107.jpg,237,猪殃殃（钝叶拉拉藤）,Galium mollugo,64
img_015611.jpg,235,普通千里光,Senecio vulgaris,62
img_006837.jpg,199,欧石楠,Calluna vulgaris,27
img_022335.jpg,1786,欧洲云杉（挪威云杉）,Picea abies,89
img_001213.jpg,169,旱金莲,Tropaeolum majus,4
img_016664.jpg,239,斑叶掌裂兰,Dactylorhiza maculata,66
img_001965.jpg,173,啤酒花,Humulus lupulus,7
img_012788.jpg,224,三色堇,Viola tricolor,51
img_008206.jpg,204,洋水仙（黄水仙）,Narcissus pseudonarcissus,32
img_019409.jpg,1750,欧洲梨,Pyrus communis,77
img_021885.jpg,1784,打碗花（篱打碗花）,Calystegia sepium,87
img_000883.jpg,167,湖北荚蒾,Eriocapitella hupehensis,3
img_005136.jpg,190,血色老鹳草,Geranium sanguineum,20
img_017549.jpg,243,猫儿菊,Hypochaeris radicata,70
img_001153.jpg,169,旱金莲,Tropaeolum majus,4
img_001658.jpg,172,吊兰,Chlorophytum comosum,6
img_000470.jpg,165,龙牙草（仙鹤草）,Agrimonia eupatoria,1
img_000173.jpg,164,紫叶竹节秋海棠（紫竹梅）,Tradescantia pallida,0
img_021844.jpg,1784,打碗花（篱打碗花）,Calystegia sepium,87
img_001916.jpg,173,啤酒花,Humulus lupulus,7
img_023242.jpg,1801,斑点蓼,Persicaria maculosa,93
img_022354.jpg,1786,欧洲云杉（挪威云杉）,Picea abies,89
img_016369.jpg,238,杏叶大戟,Euphorbia amygdaloides,65
img_003734.jpg,183,林生水苏,Stachys sylvatica,14
img_008190.jpg,204,洋水仙（黄水仙）,Narcissus pseudonarcissus,32
img_006713.jpg,198,喉管草,Campanula trachelium,26
img_006185.jpg,195,罗勒,Ocimum basilicum,24
img_010186.jpg,212,小老鹳草,Geranium pusillum,40
img_008964.jpg,207,苹果,Malus domestica,35
img_013084.jpg,225,库珀冰叶日中花,Delosperma cooperi,52
img_022406.jpg,1786,欧洲云杉（挪威云杉）,Picea abies,89
img_021923.jpg,1784,打碗花（篱打碗花）,Calystegia sepium,87
img_001391.jpg,171,白花雪果,Symphoricarpos albus,5
img_000893.jpg,167,湖北荚蒾,Eriocapitella hupehensis,3
img_011708.jpg,218,山矢车菊,Centaurea montana,46
img_007623.jpg,202,荠菜,Capsella bursa-pastoris,30
img_012864.jpg,224,三色堇,Viola tricolor,51
img_003367.jpg,180,熊葱（野蒜）,Allium ursinum,13
img_022318.jpg,1786,欧洲云杉（挪威云杉）,Picea abies,89
img_019418.jpg,1750,欧洲梨,Pyrus communis,77
img_014285.jpg,230,木瓜海棠（皱皮木瓜）,Chaenomeles speciosa,57
img_012863.jpg,224,三色堇,Viola tricolor,51
img_002437.jpg,176,忍冬（金银花）,Lonicera japonica,9
img_006128.jpg,195,罗勒,Ocimum basilicum,24
img_001555.jpg,172,吊兰,Chlorophytum comosum,6
img_015279.jpg,234,四裂荆芥,Galeopsis tetrahit,61
img_008162.jpg,204,洋水仙（黄水仙）,Narcissus pseudonarcissus,32
img_023388.jpg,1801,斑点蓼,Persicaria maculosa,93
img_011173.jpg,216,母菊（洋甘菊）,Matricaria chamomilla,44
img_023157.jpg,1797,黄杨,Buxus sempervirens,92
img_003195.jpg,179,蓝铃花,Hyacinthoides non-scripta,12
img_018772.jpg,1747,苹果薄荷,Mentha suaveolens,75
img_024175.jpg,1808,泽珍珠菜,Lysimachia vulgaris,96
img_009571.jpg,210,白花矾根（墨西哥橘）,Choisya ternata,38
img_015855.jpg,236,皱叶酸模,Rumex crispus,63
img_003479.jpg,180,熊葱（野蒜）,Allium ursinum,13
img_004661.jpg,188,欧洲忍冬,Lonicera xylosteum,18
img_006080.jpg,195,罗勒,Ocimum basilicum,24
img_008948.jpg,207,苹果,Malus domestica,35
img_012668.jpg,223,草地老鹳草,Geranium pratense,50
img_020009.jpg,1765,欧洲赤松,Pinus sylvestris,80
img_006966.jpg,199,欧石楠,Calluna vulgaris,27
img_020593.jpg,1772,水飞蓟,Silybum marianum,82
img_009525.jpg,210,白花矾根（墨西哥橘）,Choisya ternata,38
img_006705.jpg,198,喉管草,Campanula trachelium,26
img_006045.jpg,195,罗勒,Ocimum basilicum,24
img_011521.jpg,218,山矢车菊,Centaurea montana,46
img_023017.jpg,1797,黄杨,Buxus sempervirens,92
img_011047.jpg,216,母菊（洋甘菊）,Matricaria chamomilla,44
img_023003.jpg,1797,黄杨,Buxus sempervirens,92
img_005481.jpg,192,叶子花（三角梅）,Bougainvillea spectabilis,21
img_004819.jpg,189,柠檬,Citrus × limon,19
img_007385.jpg,201,续随子,Euphorbia lathyris,29
img_000880.jpg,167,湖北荚蒾,Eriocapitella hupehensis,3
img_014574.jpg,231,假叶树（刺叶树）,Ruscus aculeatus,58
img_001645.jpg,172,吊兰,Chlorophytum comosum,6
img_003684.jpg,183,林生水苏,Stachys sylvatica,14
img_001331.jpg,171,白花雪果,Symphoricarpos albus,5
img_002470.jpg,176,忍冬（金银花）,Lonicera japonica,9
img_005139.jpg,190,血色老鹳草,Geranium sanguineum,20
img_018922.jpg,1747,苹果薄荷,Mentha suaveolens,75
img_017499.jpg,243,猫儿菊,Hypochaeris radicata,70
img_012761.jpg,224,三色堇,Viola tricolor,51
img_000706.jpg,166,络石（风车茉莉）,Trachelospermum jasminoides,2
img_006459.jpg,197,白毛岩蔷薇,Cistus albidus,25
img_023186.jpg,1797,黄杨,Buxus sempervirens,92
img_005804.jpg,194,撒尔维亚叶岩蔷薇,Cistus salviifolius,23
img_014291.jpg,230,木瓜海棠（皱皮木瓜）,Chaenomeles speciosa,57
img_023055.jpg,1797,黄杨,Buxus sempervirens,92
img_014828.jpg,232,细叶还阳参,Crepis capillaris,59
img_017270.jpg,242,岩生脐草,Umbilicus rupestris,69
img_001800.jpg,173,啤酒花,Humulus lupulus,7
img_014949.jpg,232,细叶还阳参,Crepis capillaris,59
img_016915.jpg,240,欧洲百合,Lilium martagon,67
img_009640.jpg,210,白花矾根（墨西哥橘）,Choisya ternata,38
img_006843.jpg,199,欧石楠,Calluna vulgaris,27
img_017067.jpg,241,金光菊（黑心菊）,Rudbeckia fulgida,68
img_022583.jpg,1789,白柳,Salix alba,90
img_012418.jpg,222,泽漆（五朵云）,Euphorbia helioscopia,49
img_000821.jpg,167,湖北荚蒾,Eriocapitella hupehensis,3
img_004693.jpg,188,欧洲忍冬,Lonicera xylosteum,18
img_002563.jpg,177,紫花老鹳草,Geranium purpureum,10
img_010942.jpg,215,酸橙（苦橙）,Citrus × aurantium,43
img_007098.jpg,200,滨菊,Leucanthemum vulgare,28
img_018532.jpg,1743,欧楂,Cydonia oblonga,74
img_011149.jpg,216,母菊（洋甘菊）,Matricaria chamomilla,44
img_013518.jpg,227,除虫菊,Tanacetum parthenium,54
img_016941.jpg,240,欧洲百合,Lilium martagon,67
img_007438.jpg,201,续随子,Euphorbia lathyris,29
img_002165.jpg,174,白景天,Sedum album,8
img_006897.jpg,199,欧石楠,Calluna vulgaris,27
img_014129.jpg,229,缬草（药用缬草）,Valeriana officinalis,56
img_009616.jpg,210,白花矾根（墨西哥橘）,Choisya ternata,38
img_007627.jpg,202,荠菜,Capsella bursa-pastoris,30
img_011354.jpg,217,伤口花,Anthyllis vulneraria,45
img_014320.jpg,230,木瓜海棠（皱皮木瓜）,Chaenomeles speciosa,57
